,date,price,area,pps,address
2193,2/23/2021,982000,"2,200",446,"1541 NE 76th St, Seattle, WA 98115"
2194,2/23/2021,2265824,"3,410",664,"6202 43rd Ave NE, Seattle, WA 98115"
2195,2/23/2021,808000,"1,610",502,"10758 4th Ave NW, Seattle, WA 98177"
2196,2/23/2021,560000,740,757,"11802 10th Ave S, Seattle, WA 98168"
2197,2/23/2021,1310000,"2,340",560,"6212 29th Ave NE, Seattle, WA 98115"
2198,2/23/2021,2099000,"3,790",554,"8521 8th Ave NE, Seattle, WA 98115"
2199,2/23/2021,1210000,"2,414",501,"5615 SW Winthrop St, Seattle, WA 98116"
2200,2/23/2021,620000,"1,507",411,"4837 12th Ave S, Seattle, WA 98108"
2201,2/23/2021,1310000,"3,050",430,"4408 S Ferdinand St, Seattle, WA 98118"
2202,2/23/2021,925000,"1,540",601,"5607 40th Ave W, Seattle, WA 98199"
2203,2/23/2021,2460000,"3,503",702,"5407 Kensington Pl N, Seattle, WA 98103"
2204,2/23/2021,945000,"1,940",487,"1908 N 137th St, Seattle, WA 98133"
2205,2/23/2021,980000,"1,820",538,"6246 39th Ave NE, Seattle, WA 98115"
2206,2/23/2021,725000,"2,680",271,"9312 46th Ave S, Seattle, WA 98118"
2207,2/23/2021,1460000,"3,210",455,"942 N 77th St, Seattle, WA 98103"
2208,2/23/2021,1020000,"4,548",224,"1749 S Columbian Way, Seattle, WA 98108"
2209,2/23/2021,420000,"2,110",199,"12222 Military Rd S, Seattle, WA 98168"
2210,2/23/2021,525000,"1,450",362,"8142 13th Ave SW, Seattle, WA 98106"
2211,2/23/2021,750000,"2,340",321,"9815 28th Ave SW, Seattle, WA 98126"
2212,2/23/2021,589001,"1,124",524,"4311 SW Frontenac St #B, Seattle, WA 98136"
2213,2/23/2021,574950,"1,596",360,"4912 S Willow St #A, Seattle, WA 98118"
2214,2/23/2021,735000,911,807,"1505 11th Ave #301, Seattle, WA 98122"
2215,2/23/2021,459000,"1,024",448,"7309 Sand Point Way NE #B947, Seattle, WA 98115"
2216,2/23/2021,317000,471,673,"1707 Boylston Ave #104, Seattle, WA 98122"
2217,2/23/2021,699000,"1,310",534,"106 E Newton St, Seattle, WA 98102"
2218,2/23/2021,749950,"1,796",418,"4508 S Orcas St #C, Seattle, WA 98118"
2219,2/22/2021,769950,"1,335",577,"214 18th Ave, Seattle, WA 98122"
2220,2/22/2021,769000,"1,089",706,"2218 E John St, Seattle, WA 98112"
2221,2/22/2021,735000,"3,020",243,"4821 S Gazelle St, Seattle, WA 98118"
2222,2/22/2021,795000,"1,500",530,"1804 25th Ave #B, Seattle, WA 98122"
2223,2/22/2021,850000,"2,020",421,"7949 28th Ave SW, Seattle, WA 98126"
2224,2/22/2021,425000,"1,049",405,"2990 SW Raymond St #204, Seattle, WA 98126"
2225,2/22/2021,678880,802,846,"510 Lakeside Ave S #1, Seattle, WA 98144"
2226,2/22/2021,935000,"1,470",636,"8100 Roosevelt Way NE, Seattle, WA 98115"
2227,2/22/2021,1250000,"2,230",561,"2714 10th Ave W, Seattle, WA 98119"
2228,2/22/2021,1086000,"1,660",654,"6407 Corliss Ave N, Seattle, WA 98103"
2229,2/22/2021,799000,951,840,"1920 4th Ave #1806, Seattle, WA 98101"
2230,2/22/2021,336500,647,520,"3609 14 Ave W #G1, Seattle, WA 98119"
2231,2/22/2021,1180000,"1,950",605,"3407 E Marion St, Seattle, WA 98122"
2232,2/22/2021,915000,"1,672",547,"2500 Boyer Ave E, Seattle, WA 98102"
2233,2/22/2021,1205000,"1,560",772,"3659 Whitman Ave N, Seattle, WA 98103"
2234,2/22/2021,888000,"1,425",623,"815 NW 53rd St #A, Seattle, WA 98107"
2235,2/22/2021,330000,715,462,"8820 Nesbit Ave N #301, Seattle, WA 98103"
2236,2/22/2021,2588000,"3,690",701,"1107 23rd Ave E, Seattle, WA 98112"
2237,2/22/2021,675000,"1,190",567,"513 N 46th St, Seattle, WA 98103"
2238,2/22/2021,1030000,"1,455",708,"613 15th Ave E, Seattle, WA 98112"
2239,2/22/2021,650000,"1,342",484,"14013 Greenwood Ave N #A, Seattle, WA 98133"
2240,2/22/2021,924000,"1,750",528,"1550 NW 60th St, Seattle, WA 98107"
2241,2/22/2021,679950,"1,438",473,"3214 15th Ave W, Seattle, WA 98119"
2242,2/22/2021,587500,"1,540",381,"1518 Sturgus Ave S #B, Seattle, WA 98144"
2243,2/22/2021,1245000,"1,778",700,"2361 Minor Ave E #E, Seattle, WA 98102"
2244,2/22/2021,517000,"1,236",418,"2858 32nd Ave W #304, Seattle, WA 98199"
2245,2/22/2021,625000,"1,690",370,"7172 27th Ave SW, Seattle, WA 98106"
2246,2/22/2021,820000,"2,060",398,"3806 13th Ave W, Seattle, WA 98119"
2247,2/22/2021,575000,"1,188",484,"415 W Mercer St #501, Seattle, WA 98119"
2248,2/22/2021,440000,850,518,"550 Aloha St #406, Seattle, WA 98109"
2249,2/22/2021,355000,646,550,"500 Elliott Ave W #404, Seattle, WA 98119"
2250,2/22/2021,580000,"1,055",550,"2108 E James St #E, Seattle, WA 98122"
2251,2/21/2021,1120000,"2,480",452,"4716 51st Ave SW, Seattle, WA 98116"
2252,2/21/2021,1030000,"1,590",648,"1529 Grandview Pl E, Seattle, WA 98112"
2253,2/21/2021,2200000,"3,039",724,"6001 37th Ave NE, Seattle, WA 98115"
2254,2/21/2021,529950,"1,244",426,"1566 Cherrylane Ave S, Seattle, WA 98144"
2255,2/21/2021,362450,842,430,"300 N 130th St #3301, Seattle, WA 98133"
2256,2/21/2021,405000,684,592,"750 Crockett St #403, Seattle, WA 98109"
2257,2/21/2021,2400000,"3,574",672,"1625 30th Ave, Seattle, WA 98122"
2258,2/21/2021,1602000,"2,640",607,"7027 31st Ave NE, Seattle, WA 98115"
2259,2/21/2021,967000,"1,700",569,"2251 14th Ave W, Seattle, WA 98119"
2260,2/21/2021,785000,"1,544",508,"851 NE 58th St, Seattle, WA 98105"
2261,2/21/2021,603000,"1,078",559,"2040 13th Ave W #21, Seattle, WA 98119"
2262,2/21/2021,665000,"1,910",348,"5934 26th Ave SW, Seattle, WA 98106"
2263,2/21/2021,442000,590,749,"2203 Yale Ave E #1B, Seattle, WA 98102"
2264,2/21/2021,790000,"1,980",399,"8757 15th Ave NW #B, Seattle, WA 98117"
2265,2/21/2021,755000,"1,670",452,"3811 California Ave SW, Seattle, WA 98116"
2266,2/21/2021,779000,"1,650",472,"985 N 45th St, Seattle, WA 98103"
2267,2/21/2021,715000,"1,383",517,"2920 Eastlake Ave E #309, Seattle, WA 98102"
2268,2/21/2021,575000,660,871,"10720 14th Ave NE, Seattle, WA 98125"
2269,2/20/2021,849950,"1,291",658,"1101 14th Ave #A, Seattle, WA 98122"
2270,2/20/2021,599000,"1,170",512,"2513 E 13th Ave S, Seattle, WA 98144"
2271,2/20/2021,1509100,"2,950",512,"8038 Mary Ave NW, Seattle, WA 98117"
2272,2/20/2021,595000,"1,150",517,"755 N 94th St, Seattle, WA 98103"
2273,2/20/2021,750000,"1,990",377,"6830 31st Ave SW, Seattle, WA 98126"
2274,2/20/2021,1100000,"3,250",338,"856 NW 114th St, Seattle, WA 98177"
2275,2/20/2021,1400000,"3,150",444,"10545 41st Pl NE, Seattle, WA 98125"
2276,2/20/2021,560000,900,622,"6054 36th Ave SW, Seattle, WA 98126"
2277,2/20/2021,470000,840,560,"5430 California Ave SW #3B, Seattle, WA 98136"
2278,2/20/2021,1100000,"1,860",591,"3208 W Dravus St, Seattle, WA 98199"
2279,2/20/2021,761000,"1,200",634,"3831 35th Ave W, Seattle, WA 98199"
2280,2/20/2021,748800,"1,950",384,"11108 28th Ave SW, Seattle, WA 98146"
2281,2/20/2021,1275000,"1,993",640,"918 15th Ave, Seattle, WA 98122"
2282,2/20/2021,690000,"1,019",677,"710 Mcgraw St, Seattle, WA 98109"
2283,2/20/2021,580000,"1,231",471,"4702 9th Ave NE #1, Seattle, WA 98105"
2284,2/20/2021,545000,804,678,"6533 Seaview Ave NW #210A, Seattle, WA 98117"
2285,2/20/2021,310000,612,507,"949 N 35th St #102, Seattle, WA 98103"
2286,2/20/2021,626000,914,685,"2717 Western Ave #430, Seattle, WA 98121"
2287,2/20/2021,719000,"1,860",387,"814 N 105, Seattle, WA 98133"
2288,2/20/2021,535000,"1,450",369,"846 S Cloverdale St, Seattle, WA 98108"
2289,2/20/2021,424000,"1,152",368,"6300 Sand Point Way NE #204, Seattle, WA 98115"
2290,2/20/2021,729000,"1,320",552,"420 NW Market St, Seattle, WA 98107"
2291,2/20/2021,1650000,"2,830",583,"3758 W Commodore Way, Seattle, WA 98199"
2292,2/20/2021,1142500,"1,338",854,"2721 1st Ave #1202, Seattle, WA 98121"
2293,2/19/2021,730000,"1,151",634,"5221 Phinney Ave N, Seattle, WA 98103"
2294,2/19/2021,530000,"1,500",353,"7133 27th Ave SW, Seattle, WA 98106"
2295,2/19/2021,760000,"1,500",507,"2215 E Yesler Way, Seattle, WA 98122"
2296,2/19/2021,625000,"1,219",513,"3418 Unit B, Seattle, WA 98144"
2297,2/19/2021,1280000,"1,775",721,"1146 10th Ave E #A, Seattle, WA 98102"
2298,2/19/2021,915000,"2,180",420,"8833 36th Ave SW, Seattle, WA 98126"
2299,2/19/2021,565500,"1,310",432,"4825 S Lucile St, Seattle, WA 98118"
2300,2/19/2021,1025000,"1,768",580,"8323 13th Ave NW, Seattle, WA 98117"
2301,2/19/2021,1225000,"2,640",464,"13568 41st Ave NE, Seattle, WA 98125"
2302,2/19/2021,859000,"3,000",286,"13527 Park Ave N, Seattle, WA 98133"
2303,2/19/2021,727000,"1,340",543,"8513 8th Ave NW, Seattle, WA 98117"
2304,2/19/2021,725000,"1,920",378,"12750 17th Ave NE, Seattle, WA 98125"
2305,2/19/2021,485000,"1,300",373,"8807 Delridge Way SW #A, Seattle, WA 98106"
2306,2/19/2021,735000,878,837,"2600 2nd Ave #1906, Seattle, WA 98121"
2307,2/19/2021,460000,"1,190",387,"4545 Sand Point Way NE #702, Seattle, WA 98105"
2308,2/18/2021,763810,771,991,"121 Stewart St #1904, Seattle, WA 98101"
2309,2/18/2021,569000,"1,225",464,"3104 SW Avalon Way #F, Seattle, WA 98126"
2310,2/18/2021,850000,"1,600",531,"2322 50th Ave SW, Seattle, WA 98111"
2311,2/18/2021,645000,"1,440",448,"7941 15th Ave SW, Seattle, WA 98106"
2312,2/18/2021,701000,"2,710",259,"10426 2nd Pl SW, Seattle, WA 98146"
2313,2/18/2021,1400000,"2,340",598,"7122 58th Ave NE, Seattle, WA 98115"
2314,2/18/2021,1451000,"2,250",645,"1609 Warren Ave N, Seattle, WA 98109"
2315,2/18/2021,525000,"1,082",485,"3600 Whitman Ave N #301, Seattle, WA 98103"
2316,2/18/2021,1152000,"1,870",616,"356 29 Ave, Seattle, WA 98122"
2317,2/18/2021,826000,"1,370",603,"2627 NW 57th St #A, Seattle, WA 98107"
2318,2/18/2021,1851750,"3,070",603,"1644 22nd Ave E, Seattle, WA 98112"
2319,2/18/2021,525000,879,597,"2414 1st Ave #604, Seattle, WA 98121"
2320,2/18/2021,599000,821,730,"910 Lenora St #S609, Seattle, WA 98121"
2321,2/18/2021,1011000,"1,970",513,"350 NE 91st St, Seattle, WA 98115"
2322,2/18/2021,599950,988,607,"412 11th Ave #PH1, Seattle, WA 98122"
2323,2/18/2021,807000,"1,530",527,"6511 Dibble Ave NW, Seattle, WA 98117"
2324,2/18/2021,705000,"1,320",534,"3404 SW Henderson St, Seattle, WA 98126"
2325,2/18/2021,2015062,"2,820",715,"1506 2nd Ave W, Seattle, WA 98119"
2326,2/18/2021,2035000,"3,000",678,"1630 N 53rd St, Seattle, WA 98103"
2327,2/18/2021,1355000,"2,180",622,"5911 11th Ave NW, Seattle, WA 98107"
2328,2/18/2021,1220000,"1,740",701,"6511 12th Ave NW, Seattle, WA 98117"
2329,2/18/2021,519950,"1,083",480,"6703 Carleton Ave S #B, Seattle, WA 98108"
2330,2/18/2021,395000,715,552,"9222 Roosevelt Way NE # 203, Seattle, WA 98115"
2331,2/18/2021,915000,"2,140",428,"4312 NE 56th St, Seattle, WA 98105"
2332,2/18/2021,830000,"1,239",670,"588 Bell St #211S, Seattle, WA 98121"
2333,2/18/2021,820000,"2,930",280,"10821 Rainier Ave S, Seattle, WA 98178"
2334,2/18/2021,725000,"1,860",390,"9111 45th Ave SW, Seattle, WA 98136"
2335,2/18/2021,234900,607,387,"215 N 120th St #103, Seattle, WA 98133"
2336,2/18/2021,346500,486,713,"2929 1st Ave #220, Seattle, WA 98121"
2337,2/18/2021,625000,"1,242",503,"1423 NW 65th St #C, Seattle, WA 98117"
2338,2/17/2021,844950,"1,279",661,"1105 14th Ave #A, Seattle, WA 98122"
2339,2/17/2021,1122000,"1,760",638,"4216 NE 70th St, Seattle, WA 98115"
2340,2/17/2021,654000,"1,320",495,"2821 S Charles St, Seattle, WA 98144"
2341,2/17/2021,541000,"1,290",419,"4010 14th Ave S #A, Seattle, WA 98108"
2342,2/17/2021,758000,"1,280",592,"4115 SW Walker St, Seattle, WA 98116"
2343,2/17/2021,948950,"1,715",553,"500 NE 71st St, Seattle, WA 98115"
2344,2/17/2021,1170000,"2,090",560,"3007 NW 70th St, Seattle, WA 98117"
2345,2/17/2021,555000,"1,060",524,"9250 22nd Ave SW, Seattle, WA 98106"
2346,2/17/2021,998000,"2,777",359,"4732 4th Ave NE, Seattle, WA 98105"
2347,2/17/2021,370000,680,544,"5961 18th Ave SW, Seattle, WA 98106"
2348,2/17/2021,525000,920,571,"931 N 98th St #C, Seattle, WA 98103"
2349,2/17/2021,594000,924,643,"2000 Alaskan Way #353, Seattle, WA 98121"
2350,2/17/2021,515000,817,630,"321 E Thomas St #402, Seattle, WA 98102"
2351,2/17/2021,1539995,"1,724",893,"2130 10th Ave W #28, Seattle, WA 98119"
2352,2/16/2021,769950,"1,081",712,"512 N 49th, Seattle, WA 98103"
2353,2/16/2021,410000,"1,860",220,"216 SW 104th St, Seattle, WA 98146"
2354,2/16/2021,735000,"1,647",446,"3506 SW Cambridge St, Seattle, WA 98126"
2355,2/16/2021,2149000,"4,560",471,"2707 Nob Hill Ave N, Seattle, WA 98109"
2356,2/16/2021,1050000,"3,136",335,"4829 23rd Ave SW, Seattle, WA 98106"
2357,2/16/2021,750000,"1,104",679,"2112 Alki Ave SW #C, Seattle, WA 98116"
2358,2/16/2021,630000,"2,400",263,"11850 Occidental Ave S, Seattle, WA 98168"
2359,2/16/2021,610950,"1,200",509,"10849 11th Ave NE, Seattle, WA 98125"
2360,2/16/2021,930000,"1,780",522,"4420 46th Ave SW, Seattle, WA 98116"
2361,2/16/2021,575000,"1,374",418,"3430 SW Graham St #904, Seattle, WA 98126"
2362,2/16/2021,435000,"1,040",418,"2007 SW Barton St, Seattle, WA 98106"
2363,2/16/2021,1030000,"1,770",582,"7752 20th Ave NW, Seattle, WA 98117"
2364,2/16/2021,1020000,"1,770",576,"4127 54th Ave SW, Seattle, WA 98116"
2365,2/16/2021,660000,"1,750",377,"10741 Interlake Ave N, Seattle, WA 98133"
2366,2/16/2021,655000,"1,570",417,"10910 26th Ave SW, Seattle, WA 98146"
2367,2/16/2021,630010,"1,040",606,"717 N 115th, Seattle, WA 98133"
2368,2/16/2021,584000,"1,370",426,"11240 12th Ave SW, Seattle, WA 98146"
2369,2/16/2021,605000,700,864,"4701 SW Hudson St, Seattle, WA 98116"
2370,2/16/2021,829500,"1,570",528,"3418 22nd Ave W #B, Seattle, WA 98199"
2371,2/16/2021,1595000,"2,100",760,"6312 E Green Lake Way N, Seattle, WA 98103"
2372,2/16/2021,530000,"1,040",510,"717 N 95th St #B, Seattle, WA 98103"
2373,2/16/2021,499500,817,611,"1707 Boylston Ave #209, Seattle, WA 98122"
2374,2/16/2021,460000,927,496,"8512 16th Ave NW #202, Seattle, WA 98117"
2375,2/16/2021,690000,"1,285",537,"9215 Roosevelt Way NE #D, Seattle, WA 98115"
2376,2/16/2021,330330,497,665,"3411 Wallingford Ave N #12, Seattle, WA 98103"
2377,2/16/2021,2128000,"3,740",569,"3059 Briarcliff Ln W, Seattle, WA 98199"
2378,2/16/2021,750000,"3,232",232,"9914 Des Moines Memorial Dr S, Seattle, WA 98108"
2379,2/16/2021,507000,763,664,"1760 NW 56th St #103, Seattle, WA 98107"
2380,2/16/2021,1146000,"3,440",333,"8400 Beacon Ave S, Seattle, WA 98118"
2381,2/16/2021,275000,636,432,"125 Warren Ave N #M, Seattle, WA 98109"
