County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Pacific County,4/18/2021,3,17,20,2.86,3,5,4,6,2,0,0,33,151.1,2021/06/01 13:58:42
Pacific County,4/25/2021,2,11,13,1.86,4,3,0,5,1,0,0,31,141.94,2021/06/01 13:58:42
Pacific County,5/2/2021,0,18,18,2.57,1,3,8,2,3,1,0,42,192.31,2021/06/01 13:58:42
Pacific County,5/9/2021,3,21,24,3.43,8,7,5,1,3,0,0,34,155.68,2021/06/01 13:58:42
Pacific County,5/16/2021,0,10,10,1.43,3,0,4,1,2,0,0,23,105.31,2021/06/01 13:58:42
Pacific County,5/23/2021,2,11,13,1.86,7,0,1,3,2,0,0,0,0,2021/06/01 13:58:42
Pend Oreille County,3/29/2020,0,1,1,0.14,0,0,0,0,0,1,0,1,7.22,2021/06/01 13:58:42
Pend Oreille County,4/12/2020,0,1,1,0.14,0,0,0,1,0,0,0,1,7.22,2021/06/01 13:58:42
Pend Oreille County,5/17/2020,0,1,1,0.14,0,1,0,0,0,0,0,1,7.22,2021/06/01 13:58:42
Pend Oreille County,6/21/2020,0,1,1,0.14,0,0,0,0,1,0,0,3,21.66,2021/06/01 13:58:42
Pend Oreille County,6/28/2020,0,2,2,0.29,1,1,0,0,0,0,0,10,72.2,2021/06/01 13:58:42
Pend Oreille County,7/5/2020,0,8,8,1.14,0,2,2,3,1,0,0,19,137.18,2021/06/01 13:58:42
Pend Oreille County,7/12/2020,0,11,11,1.57,3,1,3,2,2,0,0,22,158.84,2021/06/01 13:58:42
Pend Oreille County,7/19/2020,0,11,11,1.57,4,4,2,1,0,0,0,14,101.08,2021/06/01 13:58:42
Pend Oreille County,7/26/2020,0,3,3,0.43,0,0,0,1,2,0,0,10,72.2,2021/06/01 13:58:42
Pend Oreille County,8/2/2020,1,6,7,1,2,3,1,1,0,0,0,12,86.64,2021/06/01 13:58:42
Pend Oreille County,8/9/2020,1,4,5,0.71,0,0,4,1,0,0,0,9,64.98,2021/06/01 13:58:42
Pend Oreille County,8/16/2020,0,4,4,0.57,1,0,1,2,0,0,0,5,36.1,2021/06/01 13:58:42
Pend Oreille County,8/23/2020,0,1,1,0.14,0,0,0,0,1,0,0,3,21.66,2021/06/01 13:58:42
Pend Oreille County,8/30/2020,0,2,2,0.29,0,0,0,2,0,0,0,4,28.88,2021/06/01 13:58:42
Pend Oreille County,9/6/2020,0,2,2,0.29,1,0,0,1,0,0,0,3,21.66,2021/06/01 13:58:42
Pend Oreille County,9/13/2020,0,1,1,0.14,0,0,0,1,0,0,0,7,50.54,2021/06/01 13:58:42
Pend Oreille County,9/20/2020,0,6,6,0.86,3,1,2,0,0,0,0,32,231.05,2021/06/01 13:58:42
Pend Oreille County,9/27/2020,4,22,26,3.71,4,5,2,7,7,1,0,64,462.09,2021/06/01 13:58:42
Pend Oreille County,10/4/2020,5,33,38,5.43,6,6,2,8,13,3,0,56,404.33,2021/06/01 13:58:42
Pend Oreille County,10/11/2020,4,14,18,2.57,0,2,5,6,3,2,0,27,194.95,2021/06/01 13:58:42
Pend Oreille County,10/18/2020,1,8,9,1.29,1,3,1,1,3,0,0,22,158.84,2021/06/01 13:58:42
Pend Oreille County,10/25/2020,1,12,13,1.86,0,3,1,4,4,1,0,30,216.61,2021/06/01 13:58:42
Pend Oreille County,11/1/2020,0,17,17,2.43,2,6,3,2,3,1,0,37,267.15,2021/06/01 13:58:42
Pend Oreille County,11/8/2020,4,16,20,2.86,3,4,5,3,5,0,0,38,274.37,2021/06/01 13:58:42
Pend Oreille County,11/15/2020,0,18,18,2.57,2,4,1,3,5,3,0,67,483.75,2021/06/01 13:58:42
Pend Oreille County,11/22/2020,4,45,49,7,12,11,12,8,4,2,0,112,808.66,2021/06/01 13:58:42
Pend Oreille County,11/29/2020,6,57,63,9,13,12,10,18,7,3,0,103,743.68,2021/06/01 13:58:42
Pend Oreille County,12/6/2020,7,33,40,5.71,7,11,3,9,6,4,0,90,649.82,2021/06/01 13:58:42
Pend Oreille County,12/13/2020,16,34,50,7.14,4,4,10,14,13,5,0,79,570.4,2021/06/01 13:58:42
Pend Oreille County,12/20/2020,10,19,29,4.14,2,6,11,3,4,3,0,72,519.86,2021/06/01 13:58:42
Pend Oreille County,12/27/2020,9,34,43,6.14,7,8,12,10,3,3,0,70,505.42,2021/06/01 13:58:42
Pend Oreille County,1/3/2021,3,24,27,3.86,8,4,5,4,5,1,0,49,353.79,2021/06/01 13:58:42
Pend Oreille County,1/10/2021,3,19,22,3.14,4,3,5,8,2,0,0,45,324.91,2021/06/01 13:58:42
Pend Oreille County,1/17/2021,2,21,23,3.29,3,2,5,8,4,1,0,42,303.25,2021/06/01 13:58:42
Pend Oreille County,1/24/2021,3,16,19,2.71,0,3,3,9,3,1,0,31,223.83,2021/06/01 13:58:42
Pend Oreille County,1/31/2021,2,10,12,1.71,1,3,1,5,2,0,0,28,202.17,2021/06/01 13:58:42
Pend Oreille County,2/7/2021,3,13,16,2.29,8,1,4,1,2,0,0,38,274.37,2021/06/01 13:58:42
Pend Oreille County,2/14/2021,0,22,22,3.14,5,7,3,3,2,2,0,34,245.49,2021/06/01 13:58:42
Pend Oreille County,2/21/2021,0,12,12,1.71,0,2,2,3,4,1,0,24,173.29,2021/06/01 13:58:42
Pend Oreille County,2/28/2021,4,8,12,1.71,1,5,2,2,1,1,0,18,129.96,2021/06/01 13:58:42
Pend Oreille County,3/7/2021,0,6,6,0.86,0,0,1,0,5,0,0,17,122.74,2021/06/01 13:58:42
Pend Oreille County,3/14/2021,1,10,11,1.57,2,0,5,3,1,0,0,21,151.62,2021/06/01 13:58:42
Pend Oreille County,3/21/2021,0,10,10,1.43,2,0,4,2,2,0,0,18,129.96,2021/06/01 13:58:42
Pend Oreille County,3/28/2021,1,7,8,1.14,1,1,4,1,1,0,0,12,86.64,2021/06/01 13:58:42
Pend Oreille County,4/4/2021,1,3,4,0.57,0,1,1,1,1,0,0,18,129.96,2021/06/01 13:58:42
Pend Oreille County,4/11/2021,1,13,14,2,8,2,2,2,0,0,0,28,202.17,2021/06/01 13:58:42
Pend Oreille County,4/18/2021,0,14,14,2,6,3,1,3,1,0,0,28,202.17,2021/06/01 13:58:42
Pend Oreille County,4/25/2021,0,14,14,2,5,4,2,2,1,0,0,22,158.84,2021/06/01 13:58:42
Pend Oreille County,5/2/2021,1,7,8,1.14,0,2,1,2,3,0,0,21,151.62,2021/06/01 13:58:42
Pend Oreille County,5/9/2021,1,12,13,1.86,2,5,3,3,0,0,0,31,223.83,2021/06/01 13:58:42
Pend Oreille County,5/16/2021,6,12,18,2.57,8,2,5,1,1,0,1,34,245.49,2021/06/01 13:58:42
Pend Oreille County,5/23/2021,2,14,16,2.29,3,1,7,4,1,0,0,0,0,2021/06/01 13:58:42
Pierce County,2/23/2020,0,1,1,0.14,0,0,0,1,0,0,0,15,1.67,2021/06/01 13:58:42
Pierce County,3/1/2020,0,14,14,2,2,2,5,4,0,1,0,63,6.99,2021/06/01 13:58:42
Pierce County,3/8/2020,0,49,49,7,4,5,17,16,5,2,0,205,22.76,2021/06/01 13:58:42
Pierce County,3/15/2020,0,156,156,22.29,5,27,39,44,37,4,0,401,44.52,2021/06/01 13:58:42
Pierce County,3/22/2020,0,245,245,35,5,52,57,79,42,10,0,553,61.4,2021/06/01 13:58:42
Pierce County,3/29/2020,0,308,308,44,9,58,73,83,55,30,0,539,59.84,2021/06/01 13:58:42
Pierce County,4/5/2020,0,231,231,33,9,48,62,71,27,14,0,445,49.41,2021/06/01 13:58:42
Pierce County,4/12/2020,0,214,214,30.57,8,44,46,66,39,11,0,373,41.41,2021/06/01 13:58:42
Pierce County,4/19/2020,0,159,159,22.71,10,39,45,44,11,10,0,331,36.75,2021/06/01 13:58:42
Pierce County,4/26/2020,0,172,172,24.57,13,46,54,37,16,6,0,340,37.75,2021/06/01 13:58:42
Pierce County,5/3/2020,0,168,168,24,19,40,39,38,19,13,0,280,31.09,2021/06/01 13:58:42
Pierce County,5/10/2020,0,112,112,16,12,26,33,23,10,8,0,183,20.32,2021/06/01 13:58:42
Pierce County,5/17/2020,0,71,71,10.14,5,22,17,13,7,7,0,160,17.76,2021/06/01 13:58:42
Pierce County,5/24/2020,0,89,89,12.71,9,21,23,19,7,10,0,190,21.09,2021/06/01 13:58:42
Pierce County,5/31/2020,0,101,101,14.43,12,36,24,18,9,2,0,200,22.2,2021/06/01 13:58:42
Pierce County,6/7/2020,0,99,99,14.14,9,35,22,21,7,5,0,264,29.31,2021/06/01 13:58:42
Pierce County,6/14/2020,0,165,165,23.57,18,78,35,19,9,6,0,440,48.85,2021/06/01 13:58:42
Pierce County,6/21/2020,0,275,275,39.29,19,146,51,34,13,12,0,622,69.06,2021/06/01 13:58:42
Pierce County,6/28/2020,0,347,347,49.57,44,163,62,44,22,12,0,805,89.37,2021/06/01 13:58:42
Pierce County,7/5/2020,1,457,458,65.43,77,195,102,52,20,12,0,1050,116.58,2021/06/01 13:58:42
Pierce County,7/12/2020,3,589,592,84.57,81,220,150,82,36,23,0,1337,148.44,2021/06/01 13:58:42
Pierce County,7/19/2020,1,744,745,106.43,105,256,186,105,63,30,0,1355,150.44,2021/06/01 13:58:42
Pierce County,7/26/2020,3,607,610,87.14,82,172,151,121,66,18,0,1108,123.02,2021/06/01 13:58:42
Pierce County,8/2/2020,7,491,498,71.14,76,146,134,97,38,7,0,910,101.03,2021/06/01 13:58:42
Pierce County,8/9/2020,3,409,412,58.86,50,125,113,88,29,7,0,742,82.38,2021/06/01 13:58:42
Pierce County,8/16/2020,8,322,330,47.14,54,106,84,54,20,12,0,613,68.06,2021/06/01 13:58:42
Pierce County,8/23/2020,11,272,283,40.43,27,89,77,56,23,11,0,560,62.17,2021/06/01 13:58:42
Pierce County,8/30/2020,1,276,277,39.57,45,80,68,49,22,13,0,506,56.18,2021/06/01 13:58:42
Pierce County,9/6/2020,3,226,229,32.71,27,79,57,44,16,6,0,540,59.95,2021/06/01 13:58:42
Pierce County,9/13/2020,9,302,311,44.43,42,98,64,62,28,17,0,675,74.94,2021/06/01 13:58:42
Pierce County,9/20/2020,11,353,364,52,58,106,103,62,25,10,0,728,80.83,2021/06/01 13:58:42
Pierce County,9/27/2020,12,352,364,52,60,110,86,74,25,8,1,859,95.37,2021/06/01 13:58:42
Pierce County,10/4/2020,9,486,495,70.71,58,137,132,111,39,18,0,1059,117.58,2021/06/01 13:58:42
Pierce County,10/11/2020,13,551,564,80.57,105,144,152,102,37,24,0,1240,137.67,2021/06/01 13:58:42
Pierce County,10/18/2020,16,660,676,96.57,108,198,149,137,54,30,0,1451,161.1,2021/06/01 13:58:42
Pierce County,10/25/2020,12,763,775,110.71,112,239,194,141,59,30,0,2000,222.05,2021/06/01 13:58:42
Pierce County,11/1/2020,9,1216,1225,175,199,394,333,188,86,25,0,2983,331.19,2021/06/01 13:58:42
Pierce County,11/8/2020,25,1733,1758,251.14,284,589,452,294,103,35,1,4041,448.65,2021/06/01 13:58:42
Pierce County,11/15/2020,38,2245,2283,326.14,364,732,565,404,162,53,3,4343,482.18,2021/06/01 13:58:42
Pierce County,11/22/2020,20,2040,2060,294.29,302,626,488,397,170,77,0,4418,490.51,2021/06/01 13:58:42
Pierce County,11/29/2020,63,2295,2358,336.86,389,744,558,418,180,66,3,4447,493.73,2021/06/01 13:58:42
Pierce County,12/6/2020,29,2060,2089,298.43,344,604,495,408,168,67,3,3976,441.43,2021/06/01 13:58:42
Pierce County,12/13/2020,68,1819,1887,269.57,298,549,426,374,165,74,1,3479,386.26,2021/06/01 13:58:42
Pierce County,12/20/2020,60,1532,1592,227.43,250,441,364,314,139,83,1,3763,417.79,2021/06/01 13:58:42
Pierce County,12/27/2020,96,2075,2171,310.14,372,686,516,347,164,84,2,4620,512.93,2021/06/01 13:58:42
Pierce County,1/3/2021,152,2297,2449,349.86,423,892,544,395,122,71,2,4191,465.3,2021/06/01 13:58:42
Pierce County,1/10/2021,69,1673,1742,248.86,293,643,366,251,140,46,3,3169,351.84,2021/06/01 13:58:42
Pierce County,1/17/2021,67,1360,1427,203.86,246,421,323,266,122,49,0,2673,296.77,2021/06/01 13:58:42
Pierce County,1/24/2021,128,1118,1246,178,226,364,305,217,90,43,1,2401,266.57,2021/06/01 13:58:42
Pierce County,1/31/2021,194,961,1155,165,202,349,273,202,93,34,2,1944,215.83,2021/06/01 13:58:42
Pierce County,2/7/2021,105,684,789,112.71,143,204,176,148,84,32,2,1672,185.63,2021/06/01 13:58:42
Pierce County,2/14/2021,169,714,883,126.14,141,275,224,160,61,21,1,1868,207.39,2021/06/01 13:58:42
Pierce County,2/21/2021,142,843,985,140.71,194,343,213,163,53,16,3,1834,203.62,2021/06/01 13:58:42
Pierce County,2/28/2021,160,689,849,121.29,167,239,219,168,42,13,1,1711,189.96,2021/06/01 13:58:42
Pierce County,3/7/2021,164,698,862,123.14,165,265,218,152,55,6,1,1946,216.05,2021/06/01 13:58:42
Pierce County,3/14/2021,235,849,1084,154.86,234,313,285,176,64,12,0,2226,247.14,2021/06/01 13:58:42
Pierce County,3/21/2021,218,924,1142,163.14,253,354,288,176,53,14,4,2471,274.34,2021/06/01 13:58:42
Pierce County,3/28/2021,289,1040,1329,189.86,290,430,316,220,58,15,0,2829,314.09,2021/06/01 13:58:42
Pierce County,4/4/2021,341,1159,1500,214.29,346,474,399,204,63,13,1,3280,364.16,2021/06/01 13:58:42
Pierce County,4/11/2021,311,1469,1780,254.29,386,614,442,274,49,13,2,3739,415.12,2021/06/01 13:58:42
Pierce County,4/18/2021,314,1645,1959,279.86,481,617,495,278,73,15,0,3698,410.57,2021/06/01 13:58:42
Pierce County,4/25/2021,304,1435,1739,248.43,401,612,413,247,54,12,0,3210,356.39,2021/06/01 13:58:42
Pierce County,5/2/2021,249,1222,1471,210.14,334,475,359,217,68,18,0,2572,285.56,2021/06/01 13:58:42
Pierce County,5/9/2021,184,917,1101,157.29,292,347,229,160,61,12,0,1907,211.72,2021/06/01 13:58:42
Pierce County,5/16/2021,113,693,806,115.14,199,218,193,140,45,11,0,1430,158.77,2021/06/01 13:58:42
Pierce County,5/23/2021,99,525,624,89.14,176,180,155,86,24,3,0,0,0,2021/06/01 13:58:42
San Juan County,3/15/2020,0,2,2,0.29,0,0,0,2,0,0,0,4,23.07,2021/06/01 13:58:42
San Juan County,3/22/2020,0,2,2,0.29,0,0,1,0,1,0,0,9,51.9,2021/06/01 13:58:42
San Juan County,3/29/2020,0,7,7,1,0,0,2,3,2,0,0,9,51.9,2021/06/01 13:58:42
San Juan County,4/5/2020,0,2,2,0.29,1,0,1,0,0,0,0,3,17.3,2021/06/01 13:58:42
San Juan County,4/12/2020,0,1,1,0.14,0,0,1,0,0,0,0,1,5.77,2021/06/01 13:58:42
San Juan County,5/3/2020,0,1,1,0.14,0,0,0,0,0,1,0,1,5.77,2021/06/01 13:58:42
San Juan County,6/7/2020,0,1,1,0.14,0,1,0,0,0,0,0,2,11.53,2021/06/01 13:58:42
San Juan County,6/14/2020,0,1,1,0.14,1,0,0,0,0,0,0,2,11.53,2021/06/01 13:58:42
San Juan County,6/21/2020,0,1,1,0.14,0,1,0,0,0,0,0,2,11.53,2021/06/01 13:58:42
San Juan County,6/28/2020,0,1,1,0.14,0,0,0,0,1,0,0,3,17.3,2021/06/01 13:58:42
San Juan County,7/5/2020,0,2,2,0.29,0,2,0,0,0,0,0,5,28.84,2021/06/01 13:58:42
San Juan County,7/12/2020,0,3,3,0.43,0,0,0,3,0,0,0,6,34.6,2021/06/01 13:58:42
San Juan County,7/19/2020,0,3,3,0.43,0,1,0,1,1,0,0,3,17.3,2021/06/01 13:58:42
San Juan County,8/9/2020,0,1,1,0.14,0,0,0,0,1,0,0,1,5.77,2021/06/01 13:58:42
San Juan County,10/11/2020,0,1,1,0.14,0,0,0,0,1,0,0,3,17.3,2021/06/01 13:58:42
San Juan County,10/18/2020,0,2,2,0.29,0,0,1,0,1,0,0,4,23.07,2021/06/01 13:58:42
San Juan County,10/25/2020,0,2,2,0.29,0,0,0,0,2,0,0,7,40.37,2021/06/01 13:58:42
San Juan County,11/1/2020,0,5,5,0.71,0,0,0,3,2,0,0,18,103.81,2021/06/01 13:58:42
San Juan County,11/8/2020,0,13,13,1.86,5,2,4,1,1,0,0,19,109.57,2021/06/01 13:58:42
San Juan County,11/15/2020,0,6,6,0.86,1,0,0,1,4,0,0,7,40.37,2021/06/01 13:58:42
San Juan County,11/22/2020,0,1,1,0.14,1,0,0,0,0,0,0,5,28.84,2021/06/01 13:58:42
San Juan County,11/29/2020,0,4,4,0.57,0,0,0,1,2,1,0,11,63.44,2021/06/01 13:58:42
San Juan County,12/6/2020,0,7,7,1,0,0,2,5,0,0,0,8,46.14,2021/06/01 13:58:42
San Juan County,12/13/2020,0,1,1,0.14,0,0,1,0,0,0,0,3,17.3,2021/06/01 13:58:42
San Juan County,12/20/2020,0,2,2,0.29,0,1,1,0,0,0,0,8,46.14,2021/06/01 13:58:42
San Juan County,12/27/2020,0,6,6,0.86,1,0,0,3,1,1,0,13,74.97,2021/06/01 13:58:42
San Juan County,1/3/2021,0,7,7,1,3,1,1,2,0,0,0,12,69.2,2021/06/01 13:58:42
San Juan County,1/10/2021,0,5,5,0.71,0,2,0,2,1,0,0,8,46.14,2021/06/01 13:58:42
San Juan County,1/17/2021,0,3,3,0.43,0,0,2,1,0,0,0,8,46.14,2021/06/01 13:58:42
San Juan County,1/24/2021,0,5,5,0.71,1,1,0,1,2,0,0,22,126.87,2021/06/01 13:58:42
San Juan County,1/31/2021,0,17,17,2.43,8,3,4,2,0,0,0,23,132.64,2021/06/01 13:58:42
San Juan County,2/7/2021,0,6,6,0.86,4,1,1,0,0,0,0,6,34.6,2021/06/01 13:58:42
San Juan County,2/28/2021,0,1,1,0.14,0,0,0,0,1,0,0,3,17.3,2021/06/01 13:58:42
San Juan County,3/7/2021,0,2,2,0.29,0,1,0,0,1,0,0,4,23.07,2021/06/01 13:58:42
San Juan County,3/14/2021,1,1,2,0.29,0,1,1,0,0,0,0,4,23.07,2021/06/01 13:58:42
San Juan County,3/21/2021,0,2,2,0.29,0,1,0,1,0,0,0,10,57.67,2021/06/01 13:58:42
San Juan County,3/28/2021,0,8,8,1.14,4,1,1,2,0,0,0,24,138.41,2021/06/01 13:58:42
San Juan County,4/4/2021,0,16,16,2.29,8,3,1,3,1,0,0,26,149.94,2021/06/01 13:58:42
San Juan County,4/11/2021,2,8,10,1.43,6,0,2,2,0,0,0,18,103.81,2021/06/01 13:58:42
San Juan County,4/18/2021,0,8,8,1.14,2,1,3,1,1,0,0,9,51.9,2021/06/01 13:58:42
San Juan County,4/25/2021,0,1,1,0.14,0,0,1,0,0,0,0,5,28.84,2021/06/01 13:58:42
San Juan County,5/2/2021,0,4,4,0.57,0,2,1,1,0,0,0,8,46.14,2021/06/01 13:58:42
San Juan County,5/9/2021,0,4,4,0.57,3,0,1,0,0,0,0,10,57.67,2021/06/01 13:58:42
San Juan County,5/16/2021,0,6,6,0.86,1,4,1,0,0,0,0,6,34.6,2021/06/01 13:58:42
Skagit County,3/1/2020,0,1,1,0.14,0,0,1,0,0,0,0,14,10.73,2021/06/01 13:58:42
Skagit County,3/8/2020,0,13,13,1.86,0,3,4,0,5,1,0,53,40.63,2021/06/01 13:58:42
Skagit County,3/15/2020,0,40,40,5.71,1,3,9,9,14,4,0,119,91.22,2021/06/01 13:58:42
Skagit County,3/22/2020,0,79,79,11.29,6,12,17,14,19,11,0,113,86.62,2021/06/01 13:58:42
Skagit County,3/29/2020,0,34,34,4.86,0,8,10,10,3,3,0,59,45.23,2021/06/01 13:58:42
Skagit County,4/5/2020,0,25,25,3.57,3,6,8,7,1,0,0,86,65.93,2021/06/01 13:58:42
Skagit County,4/12/2020,0,61,61,8.71,0,10,14,19,11,7,0,114,87.39,2021/06/01 13:58:42
Skagit County,4/19/2020,0,53,53,7.57,8,16,12,11,5,1,0,108,82.79,2021/06/01 13:58:42
Skagit County,4/26/2020,0,55,55,7.86,8,18,11,16,2,0,0,98,75.12,2021/06/01 13:58:42
Skagit County,5/3/2020,0,43,43,6.14,5,10,17,10,1,0,0,66,50.59,2021/06/01 13:58:42
Skagit County,5/10/2020,0,23,23,3.29,5,6,6,5,1,0,0,24,18.4,2021/06/01 13:58:42
Skagit County,5/17/2020,0,1,1,0.14,0,0,1,0,0,0,0,10,7.67,2021/06/01 13:58:42
Skagit County,5/24/2020,0,9,9,1.29,2,2,3,2,0,0,0,22,16.86,2021/06/01 13:58:42
Skagit County,5/31/2020,0,13,13,1.86,3,3,6,0,1,0,0,28,21.46,2021/06/01 13:58:42
Skagit County,6/7/2020,0,15,15,2.14,1,7,4,2,1,0,0,38,29.13,2021/06/01 13:58:42
Skagit County,6/14/2020,0,23,23,3.29,4,8,9,2,0,0,0,48,36.8,2021/06/01 13:58:42
Skagit County,6/21/2020,0,25,25,3.57,4,9,10,0,2,0,0,71,54.43,2021/06/01 13:58:42
Skagit County,6/28/2020,0,46,46,6.57,6,12,8,8,4,8,0,120,91.99,2021/06/01 13:58:42
Skagit County,7/5/2020,1,73,74,10.57,12,22,18,8,9,5,0,158,121.12,2021/06/01 13:58:42
Skagit County,7/12/2020,8,76,84,12,20,17,25,12,7,3,0,146,111.92,2021/06/01 13:58:42
Skagit County,7/19/2020,4,58,62,8.86,9,18,14,17,4,0,0,142,108.85,2021/06/01 13:58:42
Skagit County,7/26/2020,5,75,80,11.43,14,27,11,16,9,3,0,133,101.95,2021/06/01 13:58:42
Skagit County,8/2/2020,1,52,53,7.57,11,17,8,9,7,1,0,106,81.26,2021/06/01 13:58:42
Skagit County,8/9/2020,5,48,53,7.57,12,18,16,4,3,0,0,103,78.96,2021/06/01 13:58:42
Skagit County,8/16/2020,3,47,50,7.14,11,18,17,2,1,1,0,86,65.93,2021/06/01 13:58:42
Skagit County,8/23/2020,1,35,36,5.14,10,6,9,7,2,2,0,63,48.29,2021/06/01 13:58:42
Skagit County,8/30/2020,0,27,27,3.86,7,9,7,3,1,0,0,44,33.73,2021/06/01 13:58:42
Skagit County,9/6/2020,1,16,17,2.43,4,5,1,3,4,0,0,37,28.36,2021/06/01 13:58:42
Skagit County,9/13/2020,1,19,20,2.86,2,6,5,3,4,0,0,43,32.96,2021/06/01 13:58:42
Skagit County,9/20/2020,1,22,23,3.29,2,4,4,7,6,0,0,52,39.86,2021/06/01 13:58:42
Skagit County,9/27/2020,0,29,29,4.14,4,9,11,3,2,0,0,67,51.36,2021/06/01 13:58:42
Skagit County,10/4/2020,3,35,38,5.43,9,14,7,4,2,2,0,76,58.26,2021/06/01 13:58:42
Skagit County,10/11/2020,2,36,38,5.43,5,12,10,6,4,1,0,84,64.39,2021/06/01 13:58:42
Skagit County,10/18/2020,7,39,46,6.57,7,14,15,6,1,3,0,108,82.79,2021/06/01 13:58:42
Skagit County,10/25/2020,4,58,62,8.86,10,11,14,18,7,2,0,216,165.58,2021/06/01 13:58:42
Skagit County,11/1/2020,4,150,154,22,28,58,29,24,11,4,0,392,300.5,2021/06/01 13:58:42
Skagit County,11/8/2020,17,221,238,34,51,63,36,54,31,3,0,485,371.79,2021/06/01 13:58:42
Skagit County,11/15/2020,23,224,247,35.29,47,60,67,43,15,14,1,443,339.59,2021/06/01 13:58:42
Skagit County,11/22/2020,13,183,196,28,41,46,48,39,17,5,0,517,396.32,2021/06/01 13:58:42
Skagit County,11/29/2020,24,297,321,45.86,69,95,71,49,26,11,0,599,459.18,2021/06/01 13:58:42
Skagit County,12/6/2020,14,264,278,39.71,45,89,60,58,16,10,0,509,390.19,2021/06/01 13:58:42
Skagit County,12/13/2020,22,209,231,33,45,80,47,35,17,7,0,395,302.8,2021/06/01 13:58:42
Skagit County,12/20/2020,16,148,164,23.43,33,39,29,31,17,15,0,385,295.13,2021/06/01 13:58:42
Skagit County,12/27/2020,7,214,221,31.57,28,72,49,42,21,9,0,441,338.06,2021/06/01 13:58:42
Skagit County,1/3/2021,20,200,220,31.43,44,57,51,41,16,11,0,405,310.46,2021/06/01 13:58:42
Skagit County,1/10/2021,8,177,185,26.43,43,56,41,22,20,3,0,361,276.73,2021/06/01 13:58:42
Skagit County,1/17/2021,6,170,176,25.14,37,60,36,29,13,1,0,322,246.84,2021/06/01 13:58:42
Skagit County,1/24/2021,9,137,146,20.86,23,47,31,26,15,4,0,253,193.94,2021/06/01 13:58:42
Skagit County,1/31/2021,20,87,107,15.29,18,34,29,17,5,4,0,172,131.85,2021/06/01 13:58:42
Skagit County,2/7/2021,10,55,65,9.29,11,15,13,19,7,0,0,143,109.62,2021/06/01 13:58:42
Skagit County,2/14/2021,17,61,78,11.14,10,26,20,14,7,1,0,179,137.22,2021/06/01 13:58:42
Skagit County,2/21/2021,23,78,101,14.43,19,35,35,6,5,1,0,187,143.35,2021/06/01 13:58:42
Skagit County,2/28/2021,19,67,86,12.29,20,27,18,14,6,1,0,148,113.45,2021/06/01 13:58:42
Skagit County,3/7/2021,13,49,62,8.86,19,19,15,5,3,1,0,103,78.96,2021/06/01 13:58:42
Skagit County,3/14/2021,8,33,41,5.86,7,10,10,10,3,1,0,103,78.96,2021/06/01 13:58:42
Skagit County,3/21/2021,11,51,62,8.86,22,14,16,8,2,0,0,141,108.09,2021/06/01 13:58:42
Skagit County,3/28/2021,20,59,79,11.29,16,31,19,11,0,2,0,209,160.21,2021/06/01 13:58:42
Skagit County,4/4/2021,41,89,130,18.57,24,40,35,26,5,0,0,295,226.14,2021/06/01 13:58:42
Skagit County,4/11/2021,35,130,165,23.57,46,42,46,25,4,2,0,349,267.54,2021/06/01 13:58:42
Skagit County,4/18/2021,45,139,184,26.29,39,51,41,35,13,5,0,362,277.5,2021/06/01 13:58:42
Skagit County,4/25/2021,49,129,178,25.43,51,45,42,26,8,6,0,298,228.44,2021/06/01 13:58:42
Skagit County,5/2/2021,36,84,120,17.14,30,42,30,16,2,0,0,250,191.64,2021/06/01 13:58:42
Skagit County,5/9/2021,38,92,130,18.57,50,34,29,15,1,1,0,216,165.58,2021/06/01 13:58:42
Skagit County,5/16/2021,27,59,86,12.29,19,30,15,13,7,2,0,162,124.19,2021/06/01 13:58:42
Skagit County,5/23/2021,24,52,76,10.86,17,25,17,13,4,0,0,0,0,2021/06/01 13:58:42
Skamania County,3/22/2020,0,1,1,0.14,0,0,1,0,0,0,0,2,16.37,2021/06/01 13:58:42
Skamania County,3/29/2020,0,1,1,0.14,0,0,0,0,1,0,0,2,16.37,2021/06/01 13:58:42
Skamania County,4/5/2020,0,1,1,0.14,0,0,0,1,0,0,0,1,8.18,2021/06/01 13:58:42
Skamania County,6/21/2020,0,4,4,0.57,0,1,0,0,2,1,0,16,130.93,2021/06/01 13:58:42
Skamania County,6/28/2020,0,12,12,1.71,3,3,2,4,0,0,0,29,237.32,2021/06/01 13:58:42
Skamania County,7/5/2020,0,17,17,2.43,2,4,3,5,2,1,0,26,212.77,2021/06/01 13:58:42
Skamania County,7/12/2020,0,9,9,1.29,3,1,3,0,2,0,0,13,106.38,2021/06/01 13:58:42
Skamania County,7/19/2020,1,3,4,0.57,1,0,1,1,1,0,0,10,81.83,2021/06/01 13:58:42
Skamania County,7/26/2020,0,6,6,0.86,2,0,1,1,1,1,0,9,73.65,2021/06/01 13:58:42
Skamania County,8/2/2020,0,3,3,0.43,0,0,2,0,1,0,0,4,32.73,2021/06/01 13:58:42
Skamania County,8/9/2020,0,1,1,0.14,0,0,1,0,0,0,0,1,8.18,2021/06/01 13:58:42
